lamb, beta, k, delta, p, c, K
-1.300369108096796733e+00,-4.285357472278177760e+00,2.508583966082023498e+00,2.519902426555903574e+00,9.871363871986340577e-01,7.572625768497698306e-01,4.502249959989419207e+06
-1.276810641220082587e+00,-4.280077847441732253e+00,2.403364005306907192e+00,2.596403060816203201e+00,1.016875838789014219e+00,6.944358126334995163e-01,4.502249959989419207e+06
-1.241884220139302997e+00,-4.436247993213870977e+00,2.504667407192525452e+00,2.403246496097429130e+00,1.016207809708935317e+00,7.238956140217586155e-01,4.502249959989419207e+06
-1.241884220139302997e+00,-4.436247993213870977e+00,2.504667407192525452e+00,2.403246496097429130e+00,1.016207809708935317e+00,7.238956140217586155e-01,4.502249959989419207e+06
-1.244015300903405619e+00,-4.139647874404102978e+00,2.268183641079007273e+00,2.480915780985143648e+00,7.623964127345146391e-01,6.827413459837959886e-01,4.502249959989419207e+06
-1.244015300903405619e+00,-4.139647874404102978e+00,2.268183641079007273e+00,2.480915780985143648e+00,7.623964127345146391e-01,6.827413459837959886e-01,4.502249959989419207e+06
-1.227016165034412465e+00,-4.368445140835682139e+00,2.455072627125991058e+00,2.406940698652933364e+00,9.329676116935601282e-01,6.977356134256681441e-01,4.502249959989419207e+06
-1.264031441135724965e+00,-4.476093186922232015e+00,2.688025179587152369e+00,2.439400644132733831e+00,1.066569837416121658e+00,6.862674549162510740e-01,4.502249959989419207e+06
-1.225085390016370290e+00,-4.015759702576884749e+00,2.518658101204683586e+00,2.793038598804879147e+00,9.205506249936161733e-01,6.480705145509118026e-01,4.502249959989419207e+06
-1.170998406394813562e+00,-3.615575054015045531e+00,2.451831059413433156e+00,2.661973653916585913e+00,5.249526027423796481e-01,8.146539703537916122e-01,4.502249959989419207e+06
-1.179149299321377686e+00,-3.587583780187940441e+00,2.428804059674901872e+00,2.686750177126304262e+00,5.279134474783129249e-01,8.230452176895193261e-01,4.502249959989419207e+06
-1.054313762480660221e+00,-3.728937328841243293e+00,2.440957836974218864e+00,2.611250301245465089e+00,4.021627240524481284e-01,6.030107893058279656e-01,4.502249959989419207e+06
-1.071412093649044106e+00,-3.749857776551385857e+00,2.420442332006684794e+00,2.588085152063729133e+00,4.227596425936551161e-01,6.257599816792794867e-01,4.502249959989419207e+06
